,ItemID,CommentingUser,CommentingUserScore,CommentText,CommentTime,CommentType
187,266130411702,r***o,1090,Excellent seller communication and product thank you my wife. So happy,2024-04-29T07:00:00.000Z,Positive
188,266130411702,8***a,260,"My daughter loves it, arrived on time",2023-12-11T07:00:00.000Z,Positive
189,166615544652,e***a,150,The seller is Top Notch and is very helpful. Very much appreciated ,2024-04-08T07:00:00.000Z,Positive
190,166615544652,p***e,87,Good Seller,2024-03-04T07:00:00.000Z,Positive
191,226261107315,i***r,51,"Great seller, very polite and responsive. 5/5",2024-10-21T07:00:00.000Z,Positive
192,186637254184,2***2,67,A++++++,2024-09-16T07:00:00.000Z,Positive
193,363981970852,p***n,165,Great seller fast shipping ,2024-10-14T07:00:00.000Z,Positive
194,363981970852,a***r,14,Works great so far! Love it! Thank you!,2024-09-02T07:00:00.000Z,Positive
195,363981970852,w***d,53,Quick delivery - works great!!  Thank you ð ,2024-02-05T07:00:00.000Z,Positive
196,363981970852,b***r,40,Like brand new! Works perfectly.,2024-01-15T07:00:00.000Z,Positive
197,363981970852,r***a,11,We absolutely love this blow dryer!,2024-01-01T07:00:00.000Z,Positive
198,363981970852,a***r,14,"Great item, good communication, thank you! ",2024-01-01T07:00:00.000Z,Positive
199,364479429464,0***0,2,"Product is great, exactly as listed. ",2024-10-28T07:00:00.000Z,Positive
200,364479429464,k***r,423,Everything was great. Thank you! ,2024-08-12T07:00:00.000Z,Positive
201,364479429464,u***t,94,Exactly as described and pictured.  Prompt shipping; very happy.,2024-08-05T07:00:00.000Z,Positive
202,364479429464,9***a,12,All expectations met! ,2024-05-06T07:00:00.000Z,Positive
203,387274920395,m***m,13,This seller successfully completed an order.,2024-10-21T07:00:00.000Z,Positive
204,364535991742,h***n,14,Delivered on time. Some scratches but works well.,2024-10-14T07:00:00.000Z,Positive
205,364535991742,k***o,1265,Excellent!!,2024-09-23T07:00:00.000Z,Positive
206,364535991742,w***h,413,"Nice condition, all functions as stated.  Iâll be back in contact if i need repairs in the future.  Thanks!",2024-05-13T07:00:00.000Z,Positive
